Name,Description,Link,Followers
"Sandeep Ghosh","",https://www.quora.com/profile/Sandeep-Ghosh-46,0
"Cory Manegold","",https://www.quora.com/profile/Cory-Manegold,18
"David Williams","former Principal Process and Automation Engineer at Mondelēz International (2011-2021)",https://www.quora.com/profile/David-Williams-228,67
"Aks Hay","",https://www.quora.com/profile/Aks-Hay-2,39
"Stephen Knight","works at Technology",https://www.quora.com/profile/Stephen-Knight-10,71
"Jason Serdy","Watched GOT multiple times & read the books. Study the lore.",https://www.quora.com/profile/Jason-Serdy,36
"Jas Arévalo","MSc from Civil Engineering",https://www.quora.com/profile/Jas-Ar%C3%A9valo,18
"Matthew Drane","",https://www.quora.com/profile/Matthew-Drane-1,10
"Obi Chike","",https://www.quora.com/profile/Obi-Chike-4,41
"Averil Simmons","studied MA in Translation at University of Portsmouth, UK",https://www.quora.com/profile/Averil-Simmons,0
"Laltu Halder","Associate at Amazon (2021-present)",https://www.quora.com/profile/Laltu-Halder-16,2100
"Brent","former American worker",https://www.quora.com/profile/Brent-409,13
"Derek Egan","worked at Canadian Armed Forces",https://www.quora.com/profile/Derek-Egan-8,29
"Edward Umar","CEO ",https://www.quora.com/profile/Edward-Umar-1,49
"Creator","PhD in Philosophy, Science and Religion, Cambridge",https://www.quora.com/profile/Creator-75,1400
"Johnny Goodman","BA Philosophy, Texas A&M University",https://www.quora.com/profile/Johnny-Goodman,91
"Chris Blair","studied at University of Sydney",https://www.quora.com/profile/Chris-Blair-39,32
"Edie","Animal lover ",https://www.quora.com/profile/Edie-73,624
"Girish Bj","Supervisor at Public Sector Undertakings in India (1997-present)",https://www.quora.com/profile/Girish-Bj-2,72
"Puneet Dwivedi","",https://www.quora.com/profile/Puneet-Dwivedi-85,102
"Mijanur Molla","former Self ",https://www.quora.com/profile/Mijanur-Molla-45,664
"Kyra Kyra","",https://www.quora.com/profile/Kyra-Kyra-28,3
"Elizabeth Beymer","Lived in PNW, Adirondacks, Israel, NJ and between.",https://www.quora.com/profile/Elizabeth-Beymer-1,17
"Peter Nelson","Test Kit Assembler at Incyte (2021-present)",https://www.quora.com/profile/Peter-Nelson-123,194
"André Silva","lives in Poland",https://www.quora.com/profile/Andr%C3%A9-Silva-120,3
"Raelynn Stewart","",https://www.quora.com/profile/Raelynn-Stewart-1,5
"Thapelo Malefane","Bed from University of the Free State (2024)",https://www.quora.com/profile/Thapelo-Malefane,12
"Preeti Chourasia","studied at The Institute of Chartered Accountants of India",https://www.quora.com/profile/Preeti-Chourasia-20,244
"Tabeta Hiroya","",https://www.quora.com/profile/Tabeta-Hiroya,4
"Zachary Burrell","studied at Environmental Horticulture",https://www.quora.com/profile/Zachary-Burrell-2,59
"Rick Laurent","media Coordinator  (2006-present)",https://www.quora.com/profile/Rick-Laurent,33
"Laura Fleener","former  Nurse",https://www.quora.com/profile/Laura-Fleener,26
"Dora Brudigam","Chef, pharmacy technician, geologist, legal assistant.",https://www.quora.com/profile/Dora-Brudigam,820
"Abhishek Bhardwaj","studied Electronics and Communication Engineering at Indian Institute of Technology Dhanbad",https://www.quora.com/profile/Abhishek-Bhardwaj-426,40
"Shodhan Kumar","3+ years as an engineer in state govt",https://www.quora.com/profile/Shodhan-Kumar-5,66
"Nivesh Modh","works at Visa",https://www.quora.com/profile/Nivesh-Modh,258
"Thomas P. Buehner","Fiction & non-fiction writer | Developmental Editor",https://www.quora.com/profile/Thomas-P-Buehner,494
"Prem Joshi","",https://www.quora.com/profile/Prem-Joshi-1,55
"Arthur Peterson","lives in Canada",https://www.quora.com/profile/Arthur-Peterson-33,78
"Alireza Chitsaz","Ms in Computer Science and Software Developer",https://www.quora.com/profile/Alireza-Chitsaz-2,3800
"Robert Keller","",https://www.quora.com/profile/Robert-Keller-56,175
"Zane Robison","",https://www.quora.com/profile/Zane-Robison,38
"Josh Dan","",https://www.quora.com/profile/Josh-Dan-19,11
"Ojaswi Sharma","works at Royal Bank of Scotland",https://www.quora.com/profile/Ojaswi-Sharma-2,148
"Agnish Nag","studied at Ram Mohan Mission High School",https://www.quora.com/profile/Agnish-Nag-1,82
"Bruce Taylor","Curmudgeon for hire, reasonable rates.",https://www.quora.com/profile/Bruce-Taylor-69,3100
"Zeeman K","studied Biology",https://www.quora.com/profile/Zeeman-K,208
"Quentin Kelly","",https://www.quora.com/profile/Quentin-Kelly-13,0
"Kamil Brett","knows French",https://www.quora.com/profile/Kamil-Brett,249
"Eugene Chua","Trade Finance",https://www.quora.com/profile/Eugene-Chua-37,18
"Marcin Ginszt","",https://www.quora.com/profile/Marcin-Ginszt,4
"Sunny D","",https://www.quora.com/profile/Sunny-D-250,0
"Miller Tissa","Product Analyst at VetSupply (2012-present)",https://www.quora.com/profile/Miller-Tissa,93
"Kashi","",https://www.quora.com/profile/Kashi-96,5
"Elon Musk","worked at Tesla",https://www.quora.com/profile/Elon-Musk-637,232
"Vishnu Dev","",https://www.quora.com/profile/Vishnu-Dev-11,94
"Paul Siwinski","",https://www.quora.com/profile/Paul-Siwinski,31
"Wolf Gordon Clifton","Spiritual seeker with experience in many traditions",https://www.quora.com/profile/Wolf-Gordon-Clifton,138
"David Mitchell","Space and science enthusiast, I know a little about a lot!",https://www.quora.com/profile/David-Mitchell-234,132
"Jennie Y","",https://www.quora.com/profile/Jennie-Y-6,24
"Philmora Thonpson","",https://www.quora.com/profile/Philmora-Thonpson,0
"Leonardo Lovera Guerrero","a somewhat educated Venezuelan",https://www.quora.com/profile/Leonardo-Lovera-Guerrero-1,22
"Cooper Baxter","Combat Medic/EMT (2021-present)",https://www.quora.com/profile/Cooper-Baxter-6,27
"Maggie Fariss","Engineer  at Flexible Packaging (1986-present)",https://www.quora.com/profile/Maggie-Fariss,370
"Danny Oh","",https://www.quora.com/profile/Danny-Oh-5,72
"Bill Matthews (ビル マシュス)","",https://www.quora.com/profile/Bill-Matthews-%E3%83%93%E3%83%AB-%E3%83%9E%E3%82%B7%E3%83%A5%E3%82%B9,463
"Sanjiv Mishra","ABM at Zydus Cadila",https://www.quora.com/profile/Sanjiv-Mishra-27,288
"Prabhakar Singh Bhaunt","Landscape Architect",https://www.quora.com/profile/Prabhakar-Singh-Bhaunt,84
"Orishma Parida","BS-MS from Indian Institute of Science Education and Research, Pune (2025)",https://www.quora.com/profile/Orishma-Parida,13
"Gustavo de Andrade","",https://www.quora.com/profile/Gustavo-de-Andrade-1,3
"Yozarsif31","lives in Agadir, Morocco",https://www.quora.com/profile/Yozarsif31,407
"Hannah Lilian Smith","Questioner",https://www.quora.com/profile/Hannah-Lilian-Smith,179
"Marco Cirillo","studied at Gunnersbury Catholic School (2000)",https://www.quora.com/profile/Marco-Cirillo-3,11
"Abhi","Played Pokemon games from gen 1 to gen 5",https://www.quora.com/profile/Abhi-2658,31
"Yannis Al","knows French",https://www.quora.com/profile/Yannis-Al,3
"Susanna Ramai","studied at St Anthony's School, Senapati (2021)",https://www.quora.com/profile/Susanna-Ramai,0
"Deana Chapeltown","Don't confuse my kindness for weakness",https://www.quora.com/profile/Deana-Chapeltown,388
"Radovan Milovan","lives in Milwaukee, WI",https://www.quora.com/profile/Radovan-Milovan-1,29
"Rabi Kumar Chakraborty","studied at Kalyani University Experimental High School",https://www.quora.com/profile/Rabi-Kumar-Chakraborty-1,66
"Mitch Johnson","Doctor of Tacos from Taco Bell (2000)",https://www.quora.com/profile/Mitch-Johnson-9,170
"Bradley Reynolds","lives in Grande Prairie, AB",https://www.quora.com/profile/Bradley-Reynolds-9,11
"Vibinkumar","",https://www.quora.com/profile/Vibinkumar,14
"Rahul Gangurde","QA Lead at Allstate",https://www.quora.com/profile/Rahul-Gangurde-9,193
"M Butler","",https://www.quora.com/profile/M-Butler-29,21
"Patricia Dygula","",https://www.quora.com/profile/Patricia-Dygula,32
"Henry Chen","Contractor at Offshore Drilling (1997-present)",https://www.quora.com/profile/Henry-Chen-510,210
"Connor McGee","Environmentalism enthusiast",https://www.quora.com/profile/Connor-McGee-8,18
"M.Musashi","",https://www.quora.com/profile/M-Musashi-3,4
"Danielle Hofer","",https://www.quora.com/profile/Danielle-Hofer-1,5
"Peggy Johnson","Author, RE Text, Acctg, Lending, and CFO at Boomers Way, LLC",https://www.quora.com/profile/Peggy-Johnson-2,130
"JohnMark Killough","",https://www.quora.com/profile/JohnMark-Killough,0
"Tiffany Villagomez Mary","Account Manager (2010-present)",https://www.quora.com/profile/Tiffany-Villagomez-Mary,636
"Juan Xúnior V. de Andrade","worked at University of Santiago de Compostela (2001-2019)",https://www.quora.com/profile/Juan-X%C3%BAnior-V-de-Andrade,388
"Mark Michaelangelo","Fast Food Worker (1900-present)",https://www.quora.com/profile/Mark-Michaelangelo,54
"Elaine Arnold","Semi retired doctor",https://www.quora.com/profile/Elaine-Arnold-5,20
"Adam Apoo","Bis Information Technology & Merrylands High School, Makerere University (2018)",https://www.quora.com/profile/Adam-Apoo-1,13
"Sanjeev Kumar","Keen observer of Indian politics",https://www.quora.com/profile/Sanjeev-Kumar-719,11
"Mia Varlam","",https://www.quora.com/profile/Mia-Varlam,6
"Sean Johnson","Trust your gut not the recipe!  Foodie since inception!",https://www.quora.com/profile/Sean-Johnson-244,67
"Rodney Safeyard","former Priest",https://www.quora.com/profile/Rodney-Safeyard,8
"Nicolas Zapata","works at Lean Startups",https://www.quora.com/profile/Nicolas-Zapata,107
"Zoey Jiang","",https://www.quora.com/profile/Zoey-Jiang-6,0
"Harvey Yates","",https://www.quora.com/profile/Harvey-Yates-1,3
"Carvalho","",https://www.quora.com/profile/Carvalho-14,29
"Caleb Seda","former Founder and CEO (2014-2020)",https://www.quora.com/profile/Caleb-Seda-1,14
"Avihay Malul","",https://www.quora.com/profile/Avihay-Malul,12
"Ton Yang","",https://www.quora.com/profile/Ton-Yang-2,3
"Douglas Schultz","",https://www.quora.com/profile/Douglas-Schultz-3,6
"William DeRuyter","lives in Austin, TX",https://www.quora.com/profile/William-DeRuyter,0
"Surya","lived in San Francisco Bay Area (2009-2017)",https://www.quora.com/profile/Surya-548,3
"Silviu M-K","Software Developer",https://www.quora.com/profile/Silviu-M-K,2800
"Raphael Kok","",https://www.quora.com/profile/Raphael-Kok,11
"Govind Singh","",https://www.quora.com/profile/Govind-Singh-3,31
"Jaime Slaton","Office Manager (2021-present)",https://www.quora.com/profile/Jaime-Slaton-2,223
"Ted Strauss","lives in Montréal, QC, Canada",https://www.quora.com/profile/Ted-Strauss,730
"Adebayo Odutola","",https://www.quora.com/profile/Adebayo-Odutola-2,0
"Mike","",https://www.quora.com/profile/Mike-2028,0
"Shiv Prasad Chiplunkar","studied at JEMS",https://www.quora.com/profile/Shiv-Prasad-Chiplunkar,163
"Athiban Vasanth","",https://www.quora.com/profile/Athiban-Vasanth-1,5
"Tushar Roy","works at PayPal",https://www.quora.com/profile/Tushar-Roy,669
"Ajimon George","works at Madras Medical College, Chennai",https://www.quora.com/profile/Ajimon-George,85
"Keerthi Yash","studied Environmental Engineering",https://www.quora.com/profile/Keerthi-Yash,396
"James Dalton","former Renaissance Man",https://www.quora.com/profile/James-Dalton-98,8
"Sneh Sharma","lives in India (1900-present)",https://www.quora.com/profile/Sneh-Sharma-15,208
"Don Beauchesne","Research Technician at Agriculture and Agri-Food Canada (1989-present)",https://www.quora.com/profile/Don-Beauchesne,45
"Ana Cvejic","Master Video Editing, London (2019)",https://www.quora.com/profile/Ana-Cvejic-1,49
"Jo Bee","",https://www.quora.com/profile/Jo-Bee-5,12
"Harshadip Gondane","studied at J D College of Engineering",https://www.quora.com/profile/Harshadip-Gondane,14
"Edoardo Albert","",https://www.quora.com/profile/Edoardo-Albert,15
"Pat Hollingsworth","former Horticulturalist",https://www.quora.com/profile/Pat-Hollingsworth-2,33
"Vinod Pillai","Surgeon",https://www.quora.com/profile/Vinod-Pillai-2,133
"Michael Beavers","worked at Tennessee Valley Authority (1983-2016)",https://www.quora.com/profile/Michael-Beavers-26,11
"Okechi Franklin Chukwuka","",https://www.quora.com/profile/Okechi-Franklin-Chukwuka,0
"Shouxin Geng","knows Chinese",https://www.quora.com/profile/Shouxin-Geng,0
"Logesh Krishnamurthy","",https://www.quora.com/profile/Logesh-Krishnamurthy,127
"Robert Shaw","",https://www.quora.com/profile/Robert-Shaw-18,4
"Kelly Walker","Contented Husband - he is told.",https://www.quora.com/profile/Kelly-Walker-47,193
"Ester Heredia","B.A. Liberal Arts, Tallinn University (2022)",https://www.quora.com/profile/Ester-Heredia-1,30
"Billy Haas","Operations Manager for an Event Production Company (2014-present)",https://www.quora.com/profile/Billy-Haas-2,5
"A Paper","",https://www.quora.com/profile/A-Paper,22
"Sunil Dullolli","Graduate student",https://www.quora.com/profile/Sunil-Dullolli,27
"Yosef Robinson","Geography, history, and similar topics",https://www.quora.com/profile/Yosef-Robinson,195
"Brian","Father, Farmer, Beekeeper, Nurse at Self-Employment (1991-present)",https://www.quora.com/profile/Brian-3414,1600
"Alex Beviss","Geologist in Thailand (1997-present)",https://www.quora.com/profile/Alex-Beviss,66
"Mary Bailey","",https://www.quora.com/profile/Mary-Bailey-66,3
"Gary Soh","",https://www.quora.com/profile/Gary-Soh,99
"Vangelis Kotsifis","B.A. Applied Mathematics, University of Crete (2007)",https://www.quora.com/profile/Vangelis-Kotsifis,28
"Will Self","",https://www.quora.com/profile/Will-Self-11,0
"Wali Khan","former Student",https://www.quora.com/profile/Wali-Khan-404,63
"Abu Zar Talib","",https://www.quora.com/profile/Abu-Zar-Talib,27
"Bryan Keith Stanley","works at Prison Ministries and Counceling (1982-present)",https://www.quora.com/profile/Bryan-Keith-Stanley,1300
"Rick Rando","Founder at Jon'Ric International (1983-present)",https://www.quora.com/profile/Rick-Rando-1,30
"Karthi","studied Biological Anthropology & Human Biology at Stanford University",https://www.quora.com/profile/Karthi-410,1100
"Bogdan Szyber","",https://www.quora.com/profile/Bogdan-Szyber,7
"Himanshu Jangir","studied at MBM Engineering College, Jodhpur",https://www.quora.com/profile/Himanshu-Jangir,21
"AFM Ruhul Amin","Banker (SPO) (2006-present)",https://www.quora.com/profile/AFM-Ruhul-Amin,36
"SAG SFV","Creative Producer / Visionary (2008-present)",https://www.quora.com/profile/SAG-SFV,4
"B Rolbiecki","",https://www.quora.com/profile/B-Rolbiecki,7
"Manoj Manu","I read",https://www.quora.com/profile/Manoj-Manu-1137,211
"Rajneesh Anand","Employed.",https://www.quora.com/profile/Rajneesh-Anand-2,8
"Abdullah Kocbay","",https://www.quora.com/profile/Abdullah-Kocbay,0
"Joe Miller","PHD  Target Shooting & Knife Fighting, University of Virginia (2001)",https://www.quora.com/profile/Joe-Miller-836,1700
"Tolga Yanaşık","Full time number-smith to engineer better systems. Part time word-smith to speak and complain about poorly de…",https://www.quora.com/profile/Tolga-Yana%C5%9F%C4%B1k,64
"William Garvin","258",https://www.quora.com/profile/William-Garvin-10,158
"Terry Wilfred","Account Manager crypto St. Louis, MO & Miami Dade College, Harvard University (1995)",https://www.quora.com/profile/Terry-Wilfred-1,82
"Chaitanya","former An ITeS Employee",https://www.quora.com/profile/Chaitanya-349,113
"Jay Caw","lives in Edinburgh, UK (1999-present)",https://www.quora.com/profile/Jay-Caw-2,44
"Abhishek Kaushik","studied at University of Delhi",https://www.quora.com/profile/Abhishek-Kaushik-414,155
"Max Taylor","",https://www.quora.com/profile/Max-Taylor-180,110
"Cynthia Schmiedel","lives in Oshkosh, Wisconsin",https://www.quora.com/profile/Cynthia-Schmiedel,108
"Jasper Cone","Analysts Account Manager  at Bitcoin Mining (2016-present)",https://www.quora.com/profile/Jasper-Cone,69
"Laila Afina","former Project Engineer Intern (2017-2018)",https://www.quora.com/profile/Laila-Afina,10
"Jenni Gaffney","former Daycare Owner / Director (2000-2004)",https://www.quora.com/profile/Jenni-Gaffney,6
"Gregory Boston","lives in Macon, GA (1981-present)",https://www.quora.com/profile/Gregory-Boston-5,67
"William Morgan","",https://www.quora.com/profile/William-Morgan-221,3
"Victoria Ng","",https://www.quora.com/profile/Victoria-Ng-65,6600
"Omar Emad","knows Arabic",https://www.quora.com/profile/Omar-Emad-91,11
"Cynthia Perry","former Strategic Planning, Market Research, Data Analytics",https://www.quora.com/profile/Cynthia-Perry-11,19
"K Gibson","",https://www.quora.com/profile/K-Gibson-5,11
"Wayan Mita","",https://www.quora.com/profile/Wayan-Mita-1,29
"Courtney Paul","Account Manager",https://www.quora.com/profile/Courtney-Paul-47,170
"Josh Frost","Works as editor in college publishing",https://www.quora.com/profile/Josh-Frost-4,732
"JB Page","",https://www.quora.com/profile/JB-Page-1,0
"Rollyne Wanjiru","",https://www.quora.com/profile/Rollyne-Wanjiru,0
"Jack Chan","Jack chan",https://www.quora.com/profile/Jack-Chan-97,86
"Pedro Gabriel","Trainee at Bluesol (2020-present)",https://www.quora.com/profile/Pedro-Gabriel-26-1,421
"Kevin O'Connor","Director of Adult Education (1996-present)",https://www.quora.com/profile/Kevin-OConnor-178,209
"David North","two-service military veteran, science enthusiast, history and technology buff",https://www.quora.com/profile/David-North-10,466
"Isaac Owoicho","Student",https://www.quora.com/profile/Isaac-Owoicho-1,7
"Jahanvi Agrawal","Corporate Lawyer (2019-present)",https://www.quora.com/profile/Jahanvi-Agrawal-3,18
"Shibnath Chakraborty","Associate at Cognizant (2019-present)",https://www.quora.com/profile/Shibnath-Chakraborty-4,357
"Shubhasree","",https://www.quora.com/profile/Shubhasree-1,17
"James Kearney","Technical Director",https://www.quora.com/profile/James-Kearney-35,91
"Akshit Anand","knows German",https://www.quora.com/profile/Akshit-Anand-31,15
"Raymond Douglas","Civil engineer construction 🚧 into building construction",https://www.quora.com/profile/Raymond-Douglas-48,1600
"Janet Heberling","lives in Ridgewood, NJ",https://www.quora.com/profile/Janet-Heberling-1,614
"Leslie Cole","PROFESSIONAL BROKER  at Plonultimate Fx (2012-present)",https://www.quora.com/profile/Leslie-Cole-74,384
"Lance Needham","worked at University of Tennessee Health Science Center",https://www.quora.com/profile/Lance-Needham,96
"Roy Roy","",https://www.quora.com/profile/Roy-Roy-664,0
"Kevan Pewitt","Broker/Owner at Houston Prime Realty",https://www.quora.com/profile/Kevan-Pewitt-1,59
"Manmohan Chandraker","",https://www.quora.com/profile/Manmohan-Chandraker,6
"Abdelgalil Mohammed","studies at Medical School (2024)",https://www.quora.com/profile/Abdelgalil-Mohammed,25
"Harry Young","",https://www.quora.com/profile/Harry-Young-164,85
"G. Fisher","Professional Photographer. National Geographic, etc (1974-present)",https://www.quora.com/profile/G-Fisher-11,105
"Geri Silver","MA Media and Communications, City, University of London",https://www.quora.com/profile/Geri-Silver,1500
"Swe","lives in Hong Kong",https://www.quora.com/profile/Swe-46,5
"Mícheál Ó Foghlú","Engineering Director, Munich at Google (2017-present)",https://www.quora.com/profile/M%C3%ADche%C3%A1l-%C3%93-Foghl%C3%BA,82
"Sudarshan Ramesh","",https://www.quora.com/profile/Sudarshan-Ramesh,104
"Abhijit Nair","",https://www.quora.com/profile/Abhijit-Nair-29,42
"Patty Marton","former Retired",https://www.quora.com/profile/Patty-Marton,178
"Chris Fraser","",https://www.quora.com/profile/Chris-Fraser-96,2
"Tim Speidel","Producer ",https://www.quora.com/profile/Tim-Speidel-1,105
"John Chiarello","former  Retired Firefighter at Kingsville Fire Department (1983-2008)",https://www.quora.com/profile/John-Chiarello-1,555
"Sameer Ketkar","Freelance writer",https://www.quora.com/profile/Sameer-Ketkar,2300
"Mats Mickos","knows German",https://www.quora.com/profile/Mats-Mickos,0
"Sharon Martin","former Member Service Officer (2012-2017)",https://www.quora.com/profile/Sharon-Martin-119,51
"Rosemary Zhu","Accountant (2010-present)",https://www.quora.com/profile/Rosemary-Zhu-1,151
"Zoë Van Hoof","",https://www.quora.com/profile/Zo%C3%AB-Van-Hoof,18
"Hiren Sanghvi","",https://www.quora.com/profile/Hiren-Sanghvi-2,10
"Gail Byers","",https://www.quora.com/profile/Gail-Byers-3,2
"Esther","",https://www.quora.com/profile/Esther-1091,3
"Obanya Chibuzor","Seen and analysed every MCU movie, knows a lot about Football",https://www.quora.com/profile/Obanya-Chibuzor,16
"Đá Đi","knows Vietnamese",https://www.quora.com/profile/%C4%90%C3%A1-%C4%90i,49
"Anthony Zorn","MBA from Vanderbilt Owen Graduate School of Management",https://www.quora.com/profile/Anthony-Zorn-1,42
"Caden Emerson","",https://www.quora.com/profile/Caden-Emerson,3
"Asguardian Kiwi","lives in New Zealand (1990-present)",https://www.quora.com/profile/Asguardian-Kiwi,2
"Gri Lee","B.M. Management Engineering & Quantity Surveying, Shandong Jianzhu University (2022)",https://www.quora.com/profile/Gri-Lee,2
"Dan Barker","",https://www.quora.com/profile/Dan-Barker-30,11
"Ryan Hoang","Registered Nurse  at San Francisco VA Medical Center",https://www.quora.com/profile/Ryan-Hoang-2,182
"Steve Bompas","",https://www.quora.com/profile/Steve-Bompas,0
"Bill Bliss","",https://www.quora.com/profile/Bill-Bliss-11,2
"John Phileas","lives in Northern California",https://www.quora.com/profile/John-Phileas,2400
"Chrysaor Jordan","does not look like his profile picture",https://www.quora.com/profile/Chrysaor-Jordan,13600
"Yakov Valenstein","",https://www.quora.com/profile/Yakov-Valenstein,18
"Marco Guastalla","studied at University of Turin",https://www.quora.com/profile/Marco-Guastalla,42
"Mansoor AlSawad","",https://www.quora.com/profile/Mansoor-AlSawad,0
"Mayur Bangar","BTech MTech Electronics and Communication Engineering, Indian Institute of Technology, Kharagpur (2019)",https://www.quora.com/profile/%E0%A4%AE%E0%A4%AF%E0%A5%82%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A4%B0-Mayur-Bangar,487
"Kamala Argawal","",https://www.quora.com/profile/Kamala-Argawal,28
"Jim Davis","Provider of Options at Alternative Resolutions LLC (1976-present)",https://www.quora.com/profile/Jim-Davis-210,260
"R Wood","former workaholic currently on sabatical",https://www.quora.com/profile/R-Wood-46,237
"Rikki Nikki","knows Spanish",https://www.quora.com/profile/Rikki-Nikki-1,112
"Jack Kingston","",https://www.quora.com/profile/Jack-Kingston-35,4
"Fabian Sittrop","studied at Pantarijn Wageningen",https://www.quora.com/profile/Fabian-Sittrop,12
"Rajesh Kanna","",https://www.quora.com/profile/Rajesh-Kanna-75,48
"Dan Popescu","Healthcare First-Liner (2012-present)",https://www.quora.com/profile/Dan-Popescu-28,1500
"Cubbas Bin","knows Spanish",https://www.quora.com/profile/Cubbas-Bin,0
"Sam D’Abonville","studied at University of Montréal (2017)",https://www.quora.com/profile/Sam-D-Abonville,11
"Kayla Marasia","",https://www.quora.com/profile/Kayla-Marasia,21
"Tofu Tofu","",https://www.quora.com/profile/Tofu-Tofu-14,0
"Marcelle Kachkach","BFA from Academy of Art University (1998)",https://www.quora.com/profile/Marcelle-Kachkach,2
"Theron Smith","",https://www.quora.com/profile/Theron-Smith-3,3
"Don Daniels","former Philosopher, Poet, Writer. Researched a Lot. ",https://www.quora.com/profile/Don-Daniels-7,657
"Linda Geser","lives in Singen",https://www.quora.com/profile/Linda-Geser,40
"Yakir Vaks","Psychiatrist, MD, USA, Board Certified",https://www.quora.com/profile/Yakir-Vaks,27
"Ela Mihaela","",https://www.quora.com/profile/Ela-Mihaela-1,19
"Juliano Camargo","studied Mathematics at UFSC",https://www.quora.com/profile/Juliano-Camargo,25
"Razan Asombrado","Clerk at Mediterranean Shipping Company (2016-present)",https://www.quora.com/profile/Razan-Asombrado,103
"Linda01","knows French",https://www.quora.com/profile/Linda01,1500
"Nur Ningrum","",https://www.quora.com/profile/Nur-Ningrum-2,225
"Cameron Leuthy","Senior Analyst at Bloomberg",https://www.quora.com/profile/Cameron-Leuthy,35
"Charles Mizas","former Retired",https://www.quora.com/profile/Charles-Mizas,2
"Vivek Nattamai Sankaran","Handmade Hemp Paper Maker ",https://www.quora.com/profile/Vivek-Nattamai-Sankaran,293
"Love to Ballz","",https://www.quora.com/profile/Love-to-Ballz,25
"Pradeep","",https://www.quora.com/profile/Pradeep-1477,209
"María Teresa Olmo","knows Spanish",https://www.quora.com/profile/Mar%C3%ADa-Teresa-Olmo,0
"Daveed Phoenix","Political Animal, Physician, Goofball, and All Around Nerd.",https://www.quora.com/profile/Daveed-Phoenix,110500
"Mike Ward","works at Self-Employment",https://www.quora.com/profile/Mike-Ward-52,4
"Loris Olivier","",https://www.quora.com/profile/Loris-Olivier-1,0
"Nic Dobrei","",https://www.quora.com/profile/Nic-Dobrei,22
"Rahul Kumar","works at Amadeus IT Group",https://www.quora.com/profile/Rahul-Kumar-94,60
"Sharon Shin","",https://www.quora.com/profile/Sharon-Shin-7,10
"Karamjeet Singh","Administrator at COPE (2013-present)",https://www.quora.com/profile/Karamjeet-Singh-15,35
"Aren Nunnink","Managing Director  at Ki-Maren Real Estate",https://www.quora.com/profile/Aren-Nunnink,5
"Ali Azadi","knows Spanish",https://www.quora.com/profile/Ali-Azadi-10,0
"Tony Buchholz","Chief Cook and Bottle Washer",https://www.quora.com/profile/Tony-Buchholz-1,172
"Ayush Ranjan","",https://www.quora.com/profile/Ayush-Ranjan-23,11
"Eric C. McDonald","Structural Engineer (1995-present)",https://www.quora.com/profile/Eric-C-McDonald,166
"Tao Zhang","Software Architect ",https://www.quora.com/profile/Tao-Zhang-40,7
"Petra Lang","",https://www.quora.com/profile/Petra-Lang-9,62
"Some swiss dude","",https://www.quora.com/profile/Some-swiss-dude,0
"Greg Freemyer","Science and engineering enthusiast, math guy, LNG, Nat Gas",https://www.quora.com/profile/Greg-Freemyer,992
"Ben Frisch","",https://www.quora.com/profile/Ben-Frisch-3,0
"Ziyaad Ally","ERP Consultant by Day, Aspirant Writer by Night",https://www.quora.com/profile/Ziyaad-Ally,50
"Gabriel Aires Guedes","System Administrator at Anatel (2014-present)",https://www.quora.com/profile/Gabriel-Aires-Guedes,142
"Dan Grant","Assistant Vice President, Finance at Dormakaba",https://www.quora.com/profile/Dan-Grant-26,7
"Yvonne Casey","",https://www.quora.com/profile/Yvonne-Casey-1,21
"Herbert Boyd","",https://www.quora.com/profile/Herbert-Boyd-3,0
"Paul McCaughan","Recruitment Consultant  at Brook Street (2021-present)",https://www.quora.com/profile/Paul-McCaughan,89
"Maher Mayhoub","",https://www.quora.com/profile/Maher-Mayhoub,48
"Jamaluddin Khilji","Indian cricket fan and student of the game since 1985",https://www.quora.com/profile/Jamaluddin-Khilji,39
"Peony White","B.A. from Mathematicians (1977)",https://www.quora.com/profile/Peony-White,42
"Elaine Coleman","Estate Specialist at Hexa24trader (2013-present)",https://www.quora.com/profile/Elaine-Coleman-34,302
"Christopher Hartline","Ph.D. Synthetic Biology & Chemical Engineering, Washington University in St. Louis",https://www.quora.com/profile/Christopher-Hartline-2,12
"Cenk Çetin","GM (2006-present)",https://www.quora.com/profile/Cenk-%C3%87etin,26
"Teresa Glamp","RN from College of Mount St. Joseph",https://www.quora.com/profile/Teresa-Glamp-1,57
"Alyssa Planas","studied at University of Florida (2019)",https://www.quora.com/profile/Alyssa-Planas-1,40
"Marie-Laure Kempenière","lives in Brussels, Belgium (1981-present)",https://www.quora.com/profile/Marie-Laure-Kempeni%C3%A8re-1,400
"Miguel Paraz","Programmer in Enterprise Data and Cloud Infrastructure",https://www.quora.com/profile/Miguel-Paraz,13800
"Adam Hoxha","Digital Marketing ",https://www.quora.com/profile/Adam-Hoxha,511
"Barbara Warrum","Nerd and bibliophile",https://www.quora.com/profile/Barbara-Warrum,154
"Marina Anderson","Self employed Hairstylist ",https://www.quora.com/profile/Marina-Anderson-12,38
"Tim M","works at Marketing (2008-present)",https://www.quora.com/profile/Tim-M-371,285
"Mocke J van Veuren","",https://www.quora.com/profile/Mocke-J-van-Veuren,28
"Noémi Kovács-Ferenczi","Program Director",https://www.quora.com/profile/No%C3%A9mi-Kov%C3%A1cs-Ferenczi,210
